pair_id,run_id,label,tier,notes,task_mode,provider,model,prompt_level,part_id,family,reference_path,generated_path,reference_mesh_path,generated_mesh_path,fast_mode,sample_points,voxel_pitch_mm,grading_profile,pass_rate,quality_score_0_100,overall_pass,valid_cad_rate,alignment_quality_icp_fitness,alignment_inlier_rmse_mm,chamfer_distance_mm,edge_chamfer_mm,hausdorff_95p_mm,hausdorff_99p_mm,point_to_surface_mean_mm,point_to_surface_max_mm,volume_diff_percent,signed_volume_diff_percent,surface_area_diff_percent,bbox_error_max_mm,bbox_error_axis_x_mm,bbox_error_axis_y_mm,bbox_error_axis_z_mm,obb_error_max_mm,centroid_offset_mm,inertia_tensor_error,mass_properties_error,component_count_match,watertight_manifold_pass,self_intersection_count,euler_genus_match,void_hole_count_match,feature_count_match,critical_dimension_error_mm,tolerance_band_pass_rate,feature_edge_distance_mm,normal_consistency,normal_angle_error_deg,curvature_distribution_error,cross_section_iou,slice_contour_distance_mm,voxel_iou,occupancy_precision,occupancy_recall,occupancy_f1,emd_distance,silhouette_iou,render_ssim,render_lpips,registration_failure_rate,composite_weighted_score
flange_0066__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,flange_0066,flange,./benchmark_v1/references_parametric/flange_0066.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0066__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0066__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.38636363636363635,38.22278420062214,False,1.0,0.8545,1.4844588207077547,1.5589729763210851,5.535609516655634,3.2068958691085423,9.137852542270581,1.3390594838331336,4.784502274817277,4.545454180991191,4.545454180991191,8.91849802726542,0.13166723952728887,0.009174185848053185,0.034839566581581494,0.13166723952728887,1.8524473956888983,0.27513138659377606,0.04825813655373231,0.024933078041412014,1.0,1.0,0.0,0.0,0.0,0.4,0.05856033065230785,1.0,1.0845941828055374,0.9397505295899942,6.406379054004192,0.020017380814279888,0.0053030303030303025,7.293789012409814,0.6505357760110612,0.834589800443459,0.7468253968253968,0.7882722513089006,0.07604966517226923,0.07646899969413566,0.16548996344103586,0.8345100365589642,0.0,0.657009323149871
flange_0075__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,flange_0075,flange,./benchmark_v1/references_parametric/flange_0075.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0075__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0075__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.8181818181818182,74.12014284154705,False,1.0,0.994,0.9568019810472942,0.8803814417601465,0.10653811423913408,1.6128074226585656,1.9344663034307683,0.8797346026029621,2.455639362997991,1.4183254958893036e-07,1.4183254958893036e-07,5.813040949647652e-08,0.07776705553311913,0.019739156894445387,0.00888843507024717,0.07776705553311913,0.2359265725621924,0.04441979839924078,0.0005296572502625267,0.0004680135698169366,1.0,1.0,0.0,1.0,1.0,1.0,0.035464882499270566,1.0,0.10653799274214718,0.9547548536557169,5.735400204397707,0.0,0.0017730496453900709,4.054826233397308,0.9897084048027445,0.9948275862068966,0.9948275862068966,0.9948275862068966,0.0776892264397366,0.11370011121785721,0.16297323866699884,0.8370267613330011,0.0,0.9376229586285473
flange_0075__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,flange_0075,flange,./benchmark_v1/references_parametric/flange_0075.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0075__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0075__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.8181818181818182,74.20978088725015,False,1.0,0.99475,0.9623913080378086,0.876491923971991,0.16663876710963255,1.601132191337644,1.9447098750231904,0.8765300215282751,2.6034172928668635,2.2601706797251893e-07,2.2601706797251893e-07,9.266548594790368e-08,0.07249317373663544,0.0016716543534869288,0.0322624915695684,0.07249317373663544,0.47716235764046644,0.028422965468479118,0.0004938226414342621,0.0003769235871981612,1.0,1.0,0.0,1.0,1.0,1.0,0.03547577321989692,1.0,0.1666380912843154,0.9589167966790935,5.450017465870757,0.0,0.008345524789293787,3.833923319085573,0.9897084048027445,0.9948275862068966,0.9948275862068966,0.9948275862068966,0.07676995068978797,0.10722394671827135,0.1656248272909484,0.8343751727090516,0.0,0.9381500566038867
flange_0084__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,flange_0084,flange,./benchmark_v1/references_parametric/flange_0084.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0084__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0084__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5,47.69509897427662,False,1.0,0.862,1.5953757759678466,1.3556177541274148,4.636996317142114,3.183815919082604,4.74199990087104,1.3592961442126994,5.609440315192782,1.4854302278242832e-07,1.4854302278242832e-07,1.783156491708097e-08,0.11429342003252962,0.0010403535336251934,0.02946489071217684,0.11429342003252962,3.7399400842293176,0.03868330838212292,0.0005434936526548204,0.00038553888541028117,1.0,1.0,0.0,1.0,1.0,1.0,0.048266221426110555,1.0,4.636953524159894,0.8100841788603895,17.721307724490423,0.0,0.0,10.719395885825842,0.6328233657858137,0.7541436464088398,0.7973130841121495,0.7751277683134582,0.07901199807858027,0.06198694995207344,0.20775194019208035,0.7922480598079197,0.0,0.7164778815179157
flange_0084__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,flange_0084,flange,./benchmark_v1/references_parametric/flange_0084.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0084__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0084__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.38636363636363635,36.46350607689214,False,1.0,0.896,1.4458207701320978,1.2910774001961092,7.324215627171305,2.8572661017910432,4.6439948548796925,1.261272188929362,5.8399707904063645,6.872414901388652,6.872414901388652,3.3103486258727783,0.06227356500912862,0.0022850350742658065,0.01788846894757512,0.06227356500912862,23.87897519880326,0.4843137063928571,0.07189547268618884,0.03737240905588569,1.0,1.0,0.0,0.0,0.0,0.4,0.027482356343656516,1.0,4.025266840725946,0.8818512711655369,10.881055628079855,0.020017380814279888,0.0,10.896215290258787,0.5377894276976846,0.6808628318584071,0.7190420560747663,0.6994318181818182,0.08553526728484159,0.07695168875899452,0.2539300475857815,0.7460699524142185,0.0,0.645605735665153
flange_0093__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,flange_0093,flange,./benchmark_v1/references_parametric/flange_0093.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0093__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0093__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.38636363636363635,37.77911890304447,False,1.0,0.94075,1.2339267516663115,1.381354554048265,1.909221055642709,5.232554640224571,7.391970962401776,1.0053866767973938,5.922767423111831,32.87671280840496,32.87671280840496,20.028130243802533,0.08732061519629042,0.022438195272513894,0.015824406218257536,0.08732061519629042,0.11560686209399051,0.7136278494776647,0.30833666656266917,0.15790685125979764,1.0,1.0,0.0,0.0,0.0,0.4,0.041861072229020614,1.0,0.05477476276468404,0.8760233858543213,12.303428615945752,0.02001738081427978,0.005054914360566233,3.6867156987021716,0.7545126353790613,0.9675925925925926,0.774074074074074,0.8600823045267489,0.08093273769298545,0.10297530912905474,0.14757795845732968,0.8524220415426703,0.0,0.6410965433554603
flange_0093__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,flange_0093,flange,./benchmark_v1/references_parametric/flange_0093.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0093__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0093__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.38636363636363635,37.77911890304447,False,1.0,0.94075,1.2339267516663115,1.381354554048265,1.909221055642709,5.232554640224571,7.391970962401776,1.0053866767973938,5.922767423111831,32.87671280840496,32.87671280840496,20.028130243802533,0.08732061519629042,0.022438195272513894,0.015824406218257536,0.08732061519629042,0.11560686209399051,0.7136278494776647,0.30833666656266917,0.15790685125979764,1.0,1.0,0.0,0.0,0.0,0.4,0.041861072229020614,1.0,0.05477476276468404,0.8760233858543213,12.303428615945752,0.02001738081427978,0.005054914360566233,3.6867156987021716,0.7545126353790613,0.9675925925925926,0.774074074074074,0.8600823045267489,0.08093273769298545,0.10297530912905474,0.14757795845732968,0.8524220415426703,0.0,0.6410965433554603
l_bracket_0006__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,l_bracket_0006,l_bracket,./benchmark_v1/references_parametric/l_bracket_0006.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0006__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0006__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.29545454545454547,27.28500065086605,False,1.0,0.9015,1.5605185024869017,1.2281618722461987,8.688859632437643,2.905919352473705,4.92086746737516,1.2739068416121004,5.348500398835141,1.4943318516922866,1.4943318516922866,2.8663057136353576,6.191398722229181,1.2070522099187713,0.19121502636045307,6.191398722229181,7.658655317244012,1.3356288919476946,0.0905790836905399,0.050563806973700595,0.0,1.0,0.0,0.0,0.0,0.35658914728682173,2.529888652836135,0.3333333333333333,2.753788236453245,0.884760593224824,11.269046864830278,0.009270692107340616,0.017963506456183366,1.1543478382047156,0.6179245283018868,0.7584780810587263,0.7692953020134228,0.7638483965014577,0.11120147663814219,0.08040895805511135,0.28739827063928625,0.7126017293607138,0.0,0.6666519880188443
l_bracket_0006__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,l_bracket_0006,l_bracket,./benchmark_v1/references_parametric/l_bracket_0006.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0006__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0006__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.22727272727272727,21.41327239903755,False,1.0,0.8715,1.6995037564166313,1.8986424401416757,1.5823559009168893,5.830254794065776,17.609966094619708,1.3946615416413906,6.193456691367415,6.798245771945742,6.798245771945742,7.877391808132113,11.66362777205822,0.7425985663427355,0.24693625678447972,11.66362777205822,8.502868476042764,5.068644971755586,0.2146621157793408,0.127346630766311,1.0,1.0,0.0,0.0,0.0,0.8501291989664083,4.217720865061811,0.3333333333333333,1.5367042649892952,0.8906403939711577,11.663866645551401,0.0013210832925743135,0.010779754076675625,2.9776114510679954,0.6142958244869073,0.7970615243342516,0.7281879194630873,0.7610697062691801,0.079249182177157,0.04418633391740995,0.23640986269243833,0.7635901373075616,0.0,0.538392780790311
l_bracket_0015__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,l_bracket_0015,l_bracket,./benchmark_v1/references_parametric/l_bracket_0015.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0015__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0015__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.3409090909090909,31.203403563242077,False,1.0,0.8105,1.9447878934486347,1.4855059008881648,5.717881400209252,3.1939763757026545,5.583873978326593,1.5622324120954234,8.07363109747555,0.32843535383618894,0.32843535383618894,6.443602366717931,4.257288886079948,0.7710041147027482,0.08300490030393348,4.257288886079948,5.475420108976891,1.4286678482206774,0.042708193229441034,0.025834815261800467,0.0,1.0,0.0,0.0,0.0,0.6821705426356589,1.7037659670288765,0.3333333333333333,3.3709351194251096,0.8764621806812765,11.723918830527058,0.002783060872371509,0.016577060931899642,19.34898973759694,0.8653411658382286,0.8999060150375939,0.9575,0.9278100775193798,0.06428414138231166,0.10620686145713858,0.30131188030889045,0.6986881196911096,0.0,0.68284169198541
l_bracket_0015__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,l_bracket_0015,l_bracket,./benchmark_v1/references_parametric/l_bracket_0015.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0015__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0015__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.18181818181818182,17.0936994904961,False,1.0,0.39975,3.4129366066400126,3.1376903001284866,3.185208439804244,7.778705157993114,15.456973374614156,2.7980764213508147,8.512746771673315,6.52938599973756,6.52938599973756,5.090248666101303,6.5909530732335355,2.1452609989785856,0.3097418998275998,6.5909530732335355,5.729712684262424,5.758080091283403,0.17820158101737177,0.10715980742330755,1.0,1.0,0.0,0.0,0.0,0.8501291989664083,3.015318657346574,0.3333333333333333,3.2028133085656867,0.8269154562928084,20.276330902352317,0.0013210832925743717,0.004123711340206186,9.265372517008029,0.33939193654990085,0.5002435460301997,0.5135,0.5067850974586726,0.09284099254665462,0.03198489537914962,0.23325629754148847,0.7667437024585115,0.0,0.42847351585604576
l_bracket_0024__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,l_bracket_0024,l_bracket,./benchmark_v1/references_parametric/l_bracket_0024.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0024__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0024__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.25,25.74808305741646,False,1.0,0.86875,1.7899346659389086,1.3385369177332591,4.75294258812236,3.2608637138257937,5.543998982507479,1.4165670156174393,7.081511475622308,0.2471058715229078,0.2471058715229078,4.512047767659443,7.280790498030186,1.3944339721792858,0.22857855727887966,7.280790498030186,9.385473069355669,1.184858759906643,0.06606409927197941,0.037350488528084716,0.0,1.0,0.0,0.0,0.0,0.8501291989664083,2.967934342496117,0.3333333333333333,2.7299812205582348,0.8753115064573975,12.664025472635918,0.0027996097953866014,0.02807074952145691,1.071194595558362,0.5189048239895697,0.6567656765676567,0.7119856887298748,0.6832618025751073,0.06973907232360445,0.0712037350676236,0.29343566903647955,0.7065643309635204,0.0,0.6346484864429833
l_bracket_0024__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,l_bracket_0024,l_bracket,./benchmark_v1/references_parametric/l_bracket_0024.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0024__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0024__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.25,25.511170161041097,False,1.0,0.96575,1.182774847724723,1.4531082471339851,0.9819638246674522,3.8215052007904826,15.57080901583658,0.9987351483785691,6.618920202748493,8.5660505561906,8.5660505561906,8.732645219200082,13.906195515340428,0.08733629110348318,0.021253990990551586,13.906195515340428,13.327209441458614,5.298307371978077,0.17850321252336449,0.1085622763530496,1.0,1.0,0.0,0.0,0.0,0.8501291989664083,4.671595265811487,0.6666666666666666,0.7155972514492472,0.925963843016458,7.252619265605183,0.0013210832925743157,0.026473000683527,1.3548513385239194,0.5927007299270073,0.7631578947368421,0.7262969588550984,0.7442713107241063,0.0677758605124526,0.0959807322663659,0.277397722911969,0.7226022770880309,0.0,0.6036121462073633
l_bracket_0033__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,l_bracket_0033,l_bracket,./benchmark_v1/references_parametric/l_bracket_0033.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0033__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0033__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.2727272727272727,28.18560249189511,False,1.0,0.8515,1.967484174584243,1.4649931070923636,7.269919151761752,3.7735959734044626,6.370334820307853,1.5322905480394529,7.7530279421821895,0.659773486128202,0.659773486128202,3.7558448003827882,8.307590820320883,1.3859626354769432,0.2873550624754557,8.307590820320883,10.610907400459624,1.1925513675158144,0.0643037636702459,0.035997941359586526,0.0,1.0,0.0,0.0,0.0,0.6821705426356589,3.326969506091094,0.3333333333333333,5.543609563507955,0.8633948700463026,13.144216519928568,0.0027830608723715105,0.02519629344701494,1.4559417928039629,0.8165079365079365,0.8778156996587031,0.9212034383954155,0.8989863684026564,0.09186182960089799,0.0725883817525932,0.29729995363191275,0.7027000463680872,0.0,0.6548773687348606
l_bracket_0033__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,l_bracket_0033,l_bracket,./benchmark_v1/references_parametric/l_bracket_0033.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0033__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0033__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.36363636363636365,30.87690494610499,False,1.0,0.962,1.1986212169708599,1.4636123570965243,0.9181144981241973,3.355533388444387,16.019966570645753,1.035846443823659,6.869534140799517,7.653892779287302,7.653892779287302,8.788790845180323,15.965098343552967,0.024384936259622236,0.040747706323145394,15.965098343552967,15.922552542213978,5.1468660843195675,0.15850642948023846,0.09585220901738109,1.0,1.0,0.0,0.0,0.0,0.8423772609819121,5.3434103287119115,0.6666666666666666,0.5157276104150353,0.9344889029845019,6.303941399124616,0.000574417043222151,0.015235955056179775,1.5381104831270096,0.8951841359773371,0.9875,0.9054441260744985,0.9446935724962631,0.07518709317001697,0.13388356209140861,0.29068855461382365,0.7093114453861764,0.0,0.6601766027761143
l_bracket_0042__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,l_bracket_0042,l_bracket,./benchmark_v1/references_parametric/l_bracket_0042.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0042__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0042__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.2727272727272727,28.219386430898645,False,1.0,0.89,1.5388583930571036,1.2312811756646966,4.4305771396046625,2.8002619398330326,4.880173391119439,1.2798979178460603,5.35324135994617,0.1254162613711467,0.1254162613711467,3.8813703228283676,6.145587006366,1.3698263076778545,0.09008505361713048,6.145587006366,7.513799229929489,0.978664877192082,0.08468377610340247,0.04682834525153587,0.0,1.0,0.0,0.0,0.0,0.8501291989664083,2.5351661225536617,0.3333333333333333,2.9987482673325263,0.8758459799312023,12.710780045639309,0.002799609795386667,0.01439395311928168,1.6420133907576804,0.695369030390738,0.7806661251015434,0.8642086330935251,0.8203158344003413,0.08284315706403814,0.07052435798570493,0.27424024447318324,0.7257597555268167,0.0,0.6868886689825406
l_bracket_0042__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,l_bracket_0042,l_bracket,./benchmark_v1/references_parametric/l_bracket_0042.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0042__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0042__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.2727272727272727,28.15831286685749,False,1.0,0.953,1.1350693894990462,1.4709724130632127,1.2343213116914526,4.5320509550909645,14.289043012706843,1.0199538030049748,3.46336010086994,6.778211439407671,6.778211439407671,9.518140955321723,11.873800932248486,0.29636261236180417,0.09783193957753156,11.873800932248486,10.973519101368979,3.451268589150295,0.19112434527653557,0.11138369558367275,1.0,1.0,0.0,0.0,0.0,0.6821705426356589,4.089331828062607,0.6666666666666666,0.668980698580655,0.9296076460792713,7.255914344203261,0.001396118908419534,0.012807107737027645,1.211991768097446,0.7151898734177216,0.8560606060606061,0.8129496402877698,0.8339483394833948,0.08784672889723545,0.0570658716386373,0.24696864104423463,0.7530313589557653,0.0,0.6043528476852437
l_bracket_0051__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,l_bracket_0051,l_bracket,./benchmark_v1/references_parametric/l_bracket_0051.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0051__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0051__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.2727272727272727,26.999586766125976,False,1.0,0.96825,0.9899085615055151,1.110512855033413,2.1459856573542555,2.914714657113378,9.97074380591258,0.8402231732325226,4.834550068307956,6.99343544791869,6.99343544791869,8.413892967806403,9.899452993863946,0.04273258486091436,0.11222659399501111,9.899452993863946,9.899452993863921,3.126117442063272,0.1315287112697072,0.07996693951303452,1.0,1.0,0.0,0.0,0.0,0.6744186046511628,3.3514707242399573,0.6666666666666666,1.757125742692738,0.9189169233613891,7.762993306163564,0.00038427352408050737,0.037473656480505796,1.5479498009775075,0.5415778251599147,0.6737400530503979,0.7341040462427746,0.702627939142462,0.10083386224205804,0.13078567386702145,0.2888929403905914,0.7111070596094087,0.0,0.6202305652729881
l_bracket_0051__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,l_bracket_0051,l_bracket,./benchmark_v1/references_parametric/l_bracket_0051.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0051__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0051__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.3409090909090909,34.812977667196456,False,1.0,0.98925,0.895533891343582,1.0504641892759403,0.42012555671301555,2.1793536347744915,10.037000174035484,0.7926145364562036,4.7615082608660995,7.560629377295766,7.560629377295766,8.449990019716372,9.959934876068665,0.020585831423758805,0.08220358549519347,9.959934876068665,9.953955466056119,3.4269507552400325,0.14243357185819744,0.08678611640043515,1.0,1.0,0.0,0.0,0.0,0.8423772609819121,3.3542414309958724,0.6666666666666666,0.2518009532469726,0.9361203437751117,6.132905764901639,0.0005744170432222054,0.018806264644222467,1.3962036627827474,0.6914016489988222,0.7889784946236559,0.8482658959537572,0.8175487465181059,0.09606128778324569,0.12996558830824165,0.2909965609875415,0.7090034390124584,0.0,0.7259903655817842
l_bracket_0060__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,l_bracket_0060,l_bracket,./benchmark_v1/references_parametric/l_bracket_0060.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0060__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/l_bracket_0060__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.2727272727272727,27.412174848740197,False,1.0,0.878,1.7345012802912436,1.349113752073321,5.251549248775858,2.778236359367155,6.335213143977281,1.4172169391500915,6.759589939323522,0.24208311805495036,0.24208311805495036,3.301140860438842,8.193669379323225,1.70632493186217,0.062086827896060015,8.193669379323225,10.39317007300653,1.005830976186844,0.0800184305690326,0.04393632546886535,0.0,1.0,0.0,0.0,0.0,0.6821705426356589,3.320693713027152,0.3333333333333333,2.2561840035150955,0.8833418288598645,11.949998101760684,0.002783060872371402,0.01838544874814305,1.2148999200105703,0.6258588382261087,0.7416728349370837,0.8003194888178914,0.7698809066461776,0.10183482454517727,0.07133348672562578,0.27365765885577004,0.72634234114423,0.0,0.6605033915053493
